geo_name,people per km2,Average age of the population,Median age of the population,0 to 4 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 to 89 years,90 to 94 years,95 to 99 years,100 years and over,Single-detached house,Semi-detached house,Row house,Apartment or flat in a duplex,Apartment in a building that has fewer than five storeys,Apartment in a building that has five or more storeys,Other single-attached house,Movable dwelling,Mobility status 1 year ago: Non-movers,Mobility status 1 year ago: Non-migrants,Mobility status 1 year ago: Intraprovincial migrants,Mobility status 1 year ago: Interprovincial migrants,Mobility status 1 year ago: External migrants,Mobility status 5 years ago: Non-movers,Mobility status 5 years ago: Non-migrants,Mobility status 5 years ago: Intraprovincial migrants,Mobility status 5 years ago: Interprovincial migrants,Mobility status 5 years ago: External migrants,Employment income,Without after-tax income,"Under $10,000 (including loss)","$10,000 to $19,999","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$50,000 to $59,999","$60,000 to $69,999","$70,000 to $79,999","$80,000 to $89,999","$90,000 to $99,999","$100,000 to $124,999","$125,000 and over",Median after-tax income in 2019 among recipients ($),Average after-tax income in 2019 among recipients ($),Gini index on adjusted household after-tax income,cluster
G7J,0.0252121206353562,0.4438642297650133,0.4545454545454546,0.0456905503634475,0.0512287988923503,0.047767393561786,0.0453444098303911,0.0539979231568016,0.0640359986154378,0.0623052959501557,0.0591900311526479,0.0619591554170993,0.0595361716857043,0.0546902042229145,0.0796123226029768,0.089650398061613,0.0813430252682589,0.0619591554170993,0.0463828314295604,0.0211145725164416,0.0100380754586362,0.0034614053305642,0.0006922810661128,0.0,0.4018361581920904,0.0932203389830508,0.0367231638418079,0.1673728813559322,0.2725988700564972,0.0218926553672316,0.0063559322033898,0.0,0.8784881667255386,0.0911338749558459,0.0229600847756976,0.0038855528081949,0.0035323207347227,0.6459172464298791,0.2317832295862321,0.1116807030391797,0.0069571585499816,0.0106188209447088,0.6920000000000001,0.0159118727050183,0.0677274581803345,0.1362709098327213,0.1937984496124031,0.175438596491228,0.1476948184414524,0.0991432068543451,0.0603835169318645,0.0350877192982456,0.0265197878416972,0.0150958792329661,0.0150958792329661,0.0122399020807833,33200.0,37560.0,0.3,1
G7K,0.0018409166967669,0.4647519582245432,0.487603305785124,0.0526315789473684,0.0460526315789473,0.0328947368421052,0.0394736842105263,0.0526315789473684,0.0723684210526315,0.0657894736842105,0.0723684210526315,0.0592105263157894,0.0460526315789473,0.0592105263157894,0.0723684210526315,0.0986842105263157,0.0855263157894736,0.0855263157894736,0.0526315789473684,0.0263157894736842,0.0,0.0,0.0,0.0,0.4666666666666667,0.1066666666666666,0.0,0.1066666666666666,0.08,0.0,0.0,0.24,0.9064748201438848,0.0719424460431654,0.0215827338129496,0.0,0.0,0.6444444444444445,0.237037037037037,0.1259259259259259,0.0,0.0,0.685,0.0151515151515151,0.0606060606060606,0.0984848484848484,0.1666666666666666,0.1818181818181818,0.2121212121212121,0.1136363636363636,0.0681818181818181,0.0454545454545454,0.0227272727272727,0.0,0.0075757575757575,0.0075757575757575,37200.0,41400.0,0.2,1
G7N,9.42905836865e-05,0.3733681462140994,0.3884297520661156,0.0594679186228482,0.068075117370892,0.0625978090766823,0.0492957746478873,0.0336463223787167,0.0508607198748043,0.0649452269170579,0.0719874804381846,0.0766823161189358,0.0610328638497652,0.054773082942097,0.0821596244131455,0.0876369327073552,0.0657276995305164,0.0492957746478873,0.0320813771517996,0.0187793427230046,0.0070422535211267,0.0039123630672926,0.0007824726134585,0.0,0.7452471482889734,0.0760456273764258,0.0038022813688212,0.0798479087452471,0.0665399239543726,0.0,0.0,0.026615969581749,0.9146991622239148,0.0563594821020563,0.022086824067022,0.0068545316070068,0.0,0.7390263367916999,0.1715881883479648,0.0869912210694333,0.0135674381484437,0.0,0.7440000000000001,0.0204081632653061,0.0689990281827016,0.097181729834791,0.1438289601554907,0.1350826044703595,0.1545189504373177,0.1341107871720116,0.086491739552964,0.0505344995140913,0.0408163265306122,0.0281827016520894,0.0252672497570456,0.0145772594752186,42000.0,45600.0,0.2,0
G7P,0.0009246582698433,0.3733681462140994,0.3884297520661156,0.0559299191374663,0.0667115902964959,0.0680592991913746,0.0532345013477088,0.0377358490566037,0.0512129380053908,0.057277628032345,0.0721024258760107,0.0761455525606469,0.0518867924528301,0.0559299191374663,0.0747978436657682,0.0902964959568733,0.0795148247978436,0.0539083557951482,0.0296495956873315,0.0154986522911051,0.0074123989218328,0.002021563342318,0.0006738544474393,0.0,0.7657512116316639,0.0403877221324717,0.0161550888529886,0.0565428109854604,0.0694668820678513,0.0,0.0032310177705977,0.0500807754442649,0.9002050580997949,0.0690362269309637,0.0300751879699248,0.0,0.0,0.6738351254480287,0.1670250896057347,0.1591397849462365,0.003584229390681,0.0,0.718,0.0175732217573221,0.0853556485355648,0.1213389121338912,0.1523012552301255,0.1589958158995816,0.1631799163179916,0.1138075313807531,0.0711297071129707,0.0426778242677824,0.0334728033472803,0.0192468619246861,0.0150627615062761,0.007531380753138,36800.0,39720.0,0.2,0
G7S,0.0157350616632199,0.4438642297650133,0.4462809917355372,0.0456839979808177,0.0572942958101968,0.0651186269560827,0.0560323069156991,0.0426552246340232,0.0451792024230186,0.0545179202423018,0.0636042402826855,0.0691569914184755,0.06108026249369,0.0514891468955073,0.0706713780918728,0.0787481070166582,0.0744573447753659,0.063856638061585,0.0426552246340232,0.0237253912165572,0.0189298334174659,0.0113579000504795,0.0030287733467945,0.000504795557799,0.5625730994152047,0.1304093567251462,0.0286549707602339,0.0883040935672514,0.1883040935672514,0.0,0.0005847953216374,0.0,0.9014713610089332,0.0798738833420914,0.0157645822385706,0.0023646873357856,0.000525486074619,0.7083105522143248,0.2036632039365773,0.0831055221432476,0.0103881902679059,0.0051940951339529,0.6920000000000001,0.0189693329117926,0.0733480872589314,0.1112867530825165,0.1473284856149225,0.1470123300663926,0.1647170407840657,0.1191906417957635,0.0777742649383496,0.05121719886184,0.0363578880809358,0.0205501106544419,0.0211824217515017,0.0120139108441353,39200.0,42200.0,0.2,1
G7T,0.0122140880418121,0.2584856396866841,0.2479338842975207,0.0853658536585365,0.0701219512195122,0.0609756097560975,0.0457317073170731,0.0518292682926829,0.0884146341463414,0.0884146341463414,0.0792682926829268,0.0670731707317073,0.0579268292682926,0.0548780487804878,0.0518292682926829,0.048780487804878,0.0548780487804878,0.048780487804878,0.0274390243902439,0.0152439024390243,0.0,0.0,0.0,0.0,0.2624113475177305,0.375886524822695,0.1276595744680851,0.0780141843971631,0.1489361702127659,0.0,0.0,0.0,0.7807807807807807,0.1891891891891892,0.027027027027027,0.0,0.0,0.3409090909090909,0.487012987012987,0.1590909090909091,0.0097402597402597,0.0097402597402597,0.7759999999999999,0.0155642023346303,0.0505836575875486,0.0817120622568093,0.1050583657587548,0.1400778210116731,0.1634241245136186,0.1517509727626459,0.1011673151750972,0.0739299610894941,0.0622568093385214,0.0233463035019455,0.0233463035019455,0.0116731517509727,44400.0,46640.0,0.2,2
G7X,0.0026274347348455,0.5039164490861621,0.5289256198347109,0.0412915851272015,0.0432485322896281,0.0430528375733855,0.0459882583170254,0.0555772994129158,0.0563600782778865,0.0571428571428571,0.0547945205479452,0.059491193737769,0.0512720156555773,0.0528375733855185,0.0798434442270058,0.0964774951076321,0.0853228962818004,0.0645792563600782,0.0487279843444227,0.0336594911937377,0.0205479452054794,0.0082191780821917,0.0015655577299412,0.0,0.4123148869836321,0.0428682774746687,0.0136399064692127,0.1905689789555728,0.3265783320342946,0.0077942322681215,0.005066250974279,0.0007794232268121,0.8767634854771784,0.091908713692946,0.0257261410788381,0.0031120331950207,0.0024896265560165,0.6377091377091377,0.2498927498927499,0.0993135993135993,0.0042900042900042,0.0132990132990132,0.639,0.0180848597264085,0.0718757245536749,0.1486204498029214,0.2151634593090656,0.1789937398562485,0.1514027359146765,0.0932065847437978,0.0484581497797356,0.0275910039415719,0.0194760027822861,0.0111291444470206,0.0092742870391838,0.007419429631347,30400.0,34600.0,0.3,1
G7Y,0.0005317274783491,0.4751958224543082,0.512396694214876,0.032,0.048,0.048,0.032,0.048,0.048,0.048,0.064,0.08,0.056,0.064,0.088,0.12,0.088,0.056,0.032,0.032,0.008,0.0,0.0,0.0,0.6206896551724138,0.0517241379310344,0.0,0.2068965517241379,0.1206896551724138,0.0,0.0,0.0,0.9333333333333332,0.0583333333333333,0.0,0.0,0.0,0.808695652173913,0.1304347826086956,0.0608695652173913,0.0,0.0,0.655,0.018348623853211,0.073394495412844,0.110091743119266,0.1743119266055046,0.1559633027522936,0.2018348623853211,0.1192660550458715,0.073394495412844,0.036697247706422,0.0275229357798165,0.018348623853211,0.018348623853211,0.0091743119266055,37200.0,39200.0,0.2,1
G7Z,0.0319039577814756,0.4099216710182769,0.4545454545454546,0.0492424242424242,0.0549242424242424,0.0662878787878787,0.0643939393939393,0.0473484848484848,0.0397727272727272,0.0492424242424242,0.0511363636363636,0.0700757575757575,0.0643939393939393,0.0643939393939393,0.0757575757575757,0.0984848484848484,0.0700757575757575,0.0643939393939393,0.0416666666666666,0.0170454545454545,0.0056818181818181,0.0,0.0,0.0,0.7777777777777778,0.0787037037037037,0.0555555555555555,0.0509259259259259,0.0231481481481481,0.0,0.0046296296296296,0.0,0.9253187613843352,0.0564663023679417,0.0109289617486338,0.0,0.0,0.7712665406427222,0.1833648393194707,0.0415879017013232,0.0,0.0,0.708,0.0205479452054794,0.0799086757990867,0.1164383561643835,0.136986301369863,0.1529680365296803,0.1484018264840182,0.1255707762557077,0.0730593607305936,0.0502283105022831,0.0365296803652968,0.0251141552511415,0.0228310502283105,0.0068493150684931,38800.0,42400.0,0.2,0
G8A,0.0309200839413212,0.4856396866840731,0.4793388429752065,0.0497100248550124,0.0546810273405136,0.052195526097763,0.0439105219552609,0.0447390223695111,0.0505385252692626,0.0604805302402651,0.0596520298260149,0.0662800331400165,0.0463960231980116,0.0488815244407622,0.0795360397680198,0.0861640430820215,0.0679370339685169,0.0555095277547638,0.0447390223695111,0.0530240265120132,0.0207125103562551,0.0140845070422535,0.0008285004142502,0.0008285004142502,0.559040590405904,0.044280442804428,0.003690036900369,0.1346863468634686,0.2564575645756458,0.0018450184501845,0.0018450184501845,0.0,0.9179039301310044,0.0646288209606986,0.0174672489082969,0.0,0.0,0.7055045871559633,0.2073394495412844,0.081651376146789,0.0073394495412844,0.0064220183486238,0.68,0.0165975103734439,0.0695020746887966,0.1244813278008298,0.1981327800829875,0.1701244813278008,0.1545643153526971,0.1026970954356846,0.0632780082987551,0.0404564315352697,0.0259336099585062,0.0145228215767634,0.0134854771784232,0.0051867219917012,34000.0,38320.0,0.2,1
G8B,0.0060152032749226,0.5091383812010446,0.5454545454545455,0.041704442429737,0.0478241160471441,0.0532638259292837,0.049637352674524,0.0469174977334542,0.049184043517679,0.049637352674524,0.0525838621940163,0.0600634632819582,0.0507706255666364,0.0532638259292837,0.0802357207615593,0.0972348141432457,0.0809156844968268,0.0630099728014505,0.0498640072529465,0.0358114233907524,0.0215321849501359,0.013599274705349,0.0020398912058023,0.0006799637352674,0.4792471042471042,0.0545366795366795,0.0202702702702702,0.1597490347490347,0.2717181467181467,0.0024131274131274,0.0115830115830115,0.0014478764478764,0.9042833213687484,0.0641301746829385,0.0303900454654223,0.0004785833931562,0.0007178750897343,0.6738644825018615,0.1739885827748821,0.1454455199801439,0.001241002730206,0.0067014147431124,0.633,0.0160709337766694,0.0701025214740925,0.1471321695760598,0.2028262676641729,0.1753948462177888,0.1499030202272097,0.0897755610972568,0.0598503740648379,0.0332502078137988,0.0227209753394292,0.0135771681906345,0.0108063175394846,0.0077583818232197,32000.0,36040.0,0.3,1
G8C,0.016694702706278,0.3890339425587468,0.4214876033057851,0.0510204081632653,0.0623582766439909,0.0736961451247165,0.0634920634920634,0.0374149659863945,0.0419501133786848,0.0487528344671201,0.0668934240362811,0.0702947845804988,0.0623582766439909,0.0566893424036281,0.0861678004535147,0.0929705215419501,0.0691609977324263,0.0476190476190476,0.0374149659863945,0.0215419501133786,0.0090702947845804,0.0034013605442176,0.0,0.0,0.5481283422459893,0.232620320855615,0.0213903743315508,0.0240641711229946,0.1577540106951871,0.0,0.0026737967914438,0.0133689839572192,0.906818181818182,0.0625,0.0318181818181818,0.0,0.0,0.6773049645390071,0.1914893617021276,0.1288416075650118,0.0035460992907801,0.0,0.708,0.0167364016736401,0.0683403068340306,0.1171548117154811,0.1297071129707113,0.1297071129707113,0.1520223152022315,0.1115760111576011,0.0934449093444909,0.0683403068340306,0.0418410041841004,0.0306834030683403,0.0223152022315202,0.0167364016736401,41600.0,45120.0,0.2,0
G8E,0.0013250019436919,0.4177545691906006,0.4297520661157024,0.046875,0.0546875,0.0716145833333333,0.0546875,0.0494791666666666,0.0455729166666666,0.05078125,0.0638020833333333,0.0729166666666666,0.0598958333333333,0.0481770833333333,0.0859375,0.0807291666666666,0.08203125,0.0481770833333333,0.04296875,0.01953125,0.0130208333333333,0.00390625,0.0026041666666666,0.0,0.726984126984127,0.0444444444444444,0.0,0.1238095238095238,0.073015873015873,0.0031746031746031,0.0031746031746031,0.019047619047619,0.9228687415426252,0.0446549391069012,0.03382949932341,0.0,0.0,0.7475455820476858,0.1248246844319775,0.1206171107994389,0.0084151472650771,0.0084151472650771,0.7020000000000001,0.0164473684210526,0.0756578947368421,0.125,0.1875,0.1776315789473684,0.15625,0.1019736842105263,0.0592105263157894,0.0394736842105263,0.0279605263157894,0.0115131578947368,0.0082236842105263,0.006578947368421,34400.0,38520.0,0.2,1
G8G,0.0006271561270962,0.4960835509138384,0.5371900826446282,0.0570388349514563,0.0509708737864077,0.0558252427184466,0.0473300970873786,0.0339805825242718,0.0473300970873786,0.049757281553398,0.0594660194174757,0.0533980582524271,0.0473300970873786,0.0461165048543689,0.0667475728155339,0.0958737864077669,0.0958737864077669,0.0631067961165048,0.0643203883495145,0.0303398058252427,0.0242718446601941,0.0060679611650485,0.0012135922330097,0.0,0.6740331491712708,0.0524861878453038,0.0165745856353591,0.1104972375690607,0.1298342541436464,0.0,0.005524861878453,0.0082872928176795,0.9413298565840938,0.0325945241199478,0.0247718383311603,0.0,0.0,0.7113543091655267,0.1094391244870041,0.1682626538987688,0.0068399452804377,0.0109439124487004,0.628,0.0139318885448916,0.0557275541795665,0.1346749226006192,0.1873065015479876,0.1950464396284829,0.1656346749226006,0.0990712074303405,0.06656346749226,0.0294117647058823,0.0278637770897832,0.0092879256965944,0.0092879256965944,0.0061919504643962,34000.0,36880.0,0.2,1
G8H,0.0018931165064195,0.5378590078328982,0.5950413223140495,0.0408366533864541,0.0502988047808764,0.0512948207171314,0.0428286852589641,0.0408366533864541,0.0443227091633466,0.0463147410358565,0.0562749003984063,0.0562749003984063,0.0502988047808764,0.0532868525896414,0.0811752988047808,0.095617529880478,0.0861553784860557,0.071215139442231,0.0562749003984063,0.0348605577689243,0.0258964143426294,0.0114541832669322,0.0039840637450199,0.0,0.5460455037919827,0.0520043336944745,0.0130010834236186,0.1007583965330444,0.2459371614301191,0.0,0.0097508125677139,0.0325027085590465,0.9258463191832348,0.0483610961848468,0.0231058570660935,0.0010746910263299,0.0021493820526598,0.6981026785714286,0.1584821428571428,0.1395089285714285,0.0027901785714285,0.0033482142857142,0.628,0.0093984962406015,0.0582706766917293,0.137844611528822,0.213032581453634,0.18796992481203,0.1585213032581453,0.0946115288220551,0.0614035087719298,0.0350877192982456,0.0181704260651629,0.0093984962406015,0.0087719298245614,0.0075187969924812,32400.0,36120.0,0.2,1
G8J,8.041253435e-06,0.4412532637075719,0.4710743801652892,0.056338028169014,0.0575117370892018,0.056338028169014,0.0469483568075117,0.0492957746478873,0.0469483568075117,0.0539906103286385,0.056338028169014,0.0586854460093896,0.056338028169014,0.0528169014084507,0.0798122065727699,0.0950704225352112,0.0856807511737089,0.062206572769953,0.0446009389671361,0.0234741784037558,0.0140845070422535,0.0058685446009389,0.0011737089201877,0.0,0.753315649867374,0.0344827586206896,0.0053050397877984,0.053050397877984,0.1061007957559681,0.0,0.0079575596816976,0.0424403183023872,0.9161528976572132,0.0345252774352651,0.0419235511713933,0.0,0.0049321824907521,0.7477360931435963,0.0802069857697283,0.166882276843467,0.0,0.0051746442432082,0.688,0.0143266475644699,0.0573065902578796,0.1446991404011461,0.1934097421203438,0.1776504297994269,0.157593123209169,0.1074498567335243,0.0630372492836676,0.0372492836676217,0.0186246418338108,0.0114613180515759,0.0071633237822349,0.0057306590257879,33200.0,35040.0,0.2,1
G8K,0.0007971168453804,0.4804177545691908,0.512396694214876,0.0386521308225966,0.054013875123885,0.0614469772051536,0.0510406342913776,0.0545094152626362,0.0401387512388503,0.0441030723488602,0.0604558969276511,0.0594648166501486,0.05203171456888,0.0530227948463825,0.0797819623389494,0.097621407333994,0.0797819623389494,0.0703666997026759,0.0450941526263627,0.0322101090188305,0.0168483647175421,0.0074331020812685,0.0009910802775024,0.0,0.662046908315565,0.033049040511727,0.0063965884861407,0.0735607675906183,0.1833688699360341,0.0,0.0074626865671641,0.033049040511727,0.9118246687054028,0.0524974515800203,0.0331294597349643,0.001019367991845,0.0020387359836901,0.7255936675461742,0.1366754617414248,0.1197889182058047,0.0026385224274406,0.0184696569920844,0.66,0.0138304269392663,0.068550811785929,0.1455201443174985,0.1942273000601322,0.1509320505111244,0.1575466025255562,0.1052315093205051,0.0697534576067348,0.042092603728202,0.0234515935057125,0.010222489476849,0.0096211665664461,0.0078171978352375,34000.0,37200.0,0.2,1
G8L,2.54400081527e-05,0.5143603133159269,0.5619834710743802,0.04025201260063,0.0514525726286314,0.0605530276513825,0.0518025901295064,0.0413020651032551,0.0388519425971298,0.0430521526076303,0.0528526426321316,0.0626531326566328,0.0511025551277563,0.0514525726286314,0.08050402520126,0.0941547077353867,0.0840042002100105,0.0763038151907595,0.0514525726286314,0.0308015400770038,0.0238011900595029,0.008050402520126,0.0052502625131256,0.0,0.61579754601227,0.0467791411042944,0.0099693251533742,0.0943251533742331,0.2032208588957055,0.0015337423312883,0.0122699386503067,0.0161042944785276,0.898566703417861,0.0668871738331495,0.0297684674751929,0.0014700477765527,0.0036751194413818,0.6855728968405025,0.1739626950894556,0.1351351351351351,0.0026646364674533,0.0057099352874,0.644,0.0138949196699956,0.0707772470690403,0.1485019539730785,0.2092922275293096,0.1702127659574468,0.1450282240555797,0.1007381676074685,0.0594876248371689,0.0377768128528007,0.0182370820668693,0.0091185410334346,0.0091185410334346,0.0082501085540599,31600.0,35600.0,0.3,1
G8M,0.0003609085895494,0.4386422976501307,0.4462809917355372,0.0492753623188405,0.0608695652173913,0.0628019323671497,0.0521739130434782,0.0434782608695652,0.0444444444444444,0.051207729468599,0.0647342995169082,0.0685990338164251,0.0473429951690821,0.0521739130434782,0.0763285024154589,0.0908212560386473,0.081159420289855,0.0608695652173913,0.038647342995169,0.0260869565217391,0.0154589371980676,0.0067632850241545,0.0019323671497584,0.0,0.8155555555555556,0.0155555555555555,0.0111111111111111,0.0688888888888888,0.08,0.0,0.0088888888888888,0.0,0.9233067729083664,0.0408366533864541,0.0258964143426294,0.0,0.0029880478087649,0.750524109014675,0.090146750524109,0.1540880503144654,0.0,0.0041928721174004,0.684,0.0108043217286914,0.0696278511404561,0.1440576230492196,0.1932773109243697,0.1668667466986794,0.1536614645858343,0.1176470588235294,0.0624249699879951,0.0396158463385354,0.0204081632653061,0.0096038415366146,0.0072028811524609,0.0036014405762304,33600.0,36600.0,0.2,1
G8N,6.33022307069e-05,0.4516971279373369,0.4710743801652892,0.0557768924302788,0.0537848605577689,0.0637450199203187,0.0517928286852589,0.047808764940239,0.0438247011952191,0.0418326693227091,0.0677290836653386,0.0597609561752988,0.0557768924302788,0.045816733067729,0.0737051792828685,0.0936254980079681,0.0836653386454183,0.0717131474103585,0.0418326693227091,0.0318725099601593,0.0139442231075697,0.0079681274900398,0.0,0.0,0.7788018433179723,0.0460829493087557,0.0,0.064516129032258,0.0921658986175115,0.0,0.0,0.0092165898617511,0.9346938775510204,0.0387755102040816,0.0265306122448979,0.0,0.0,0.7274633123689728,0.1132075471698113,0.1572327044025157,0.0,0.0,0.696,0.0147783251231527,0.0738916256157635,0.1403940886699507,0.1970443349753694,0.1699507389162561,0.1551724137931034,0.0960591133004926,0.0665024630541872,0.0320197044334975,0.022167487684729,0.0147783251231527,0.0123152709359605,0.0049261083743842,32400.0,36880.0,0.2,1
G8P,0.0003002454464423,0.3472584856396867,0.3553719008264462,0.0588235294117647,0.0615595075239398,0.0642954856361149,0.0595075239398084,0.0478796169630642,0.0642954856361149,0.0642954856361149,0.06703146374829,0.0683994528043775,0.0595075239398084,0.0642954856361149,0.0827633378932968,0.0779753761969904,0.0540355677154582,0.0376196990424076,0.0314637482900136,0.0205198358413132,0.0109439124487004,0.0041039671682626,0.0006839945280437,0.0,0.5100775193798449,0.0449612403100775,0.0170542635658914,0.0387596899224806,0.2201550387596899,0.0,0.0015503875968992,0.1643410852713178,0.9008379888268156,0.066340782122905,0.0251396648044692,0.0,0.0083798882681564,0.6830520909757887,0.1731474688187821,0.1203228173147468,0.0051357300073367,0.0234776228906823,0.7759999999999999,0.0195744680851063,0.0553191489361702,0.1148936170212766,0.1608510638297872,0.1225531914893617,0.1412765957446808,0.1353191489361702,0.091063829787234,0.0672340425531914,0.036595744680851,0.0238297872340425,0.0195744680851063,0.0144680851063829,40400.0,43480.0,0.3,0
G8T,0.0364581889467335,0.5456919060052221,0.5867768595041322,0.0407833273445921,0.0447358965145526,0.0449155587495508,0.0429392741645706,0.04599353215954,0.0542579949694574,0.0526410348544735,0.0519223859144807,0.0549766439094502,0.0474308300395256,0.0528206970894717,0.0770750988142292,0.0882141573841178,0.0849802371541501,0.0745598275242544,0.0605461731943945,0.0398850161696011,0.0242544017247574,0.0131153431548688,0.0037729069349622,0.0005389867049946,0.4224598930481283,0.0374331550802139,0.0053475935828877,0.15650623885918,0.3540106951871657,0.0160427807486631,0.0067736185383244,0.0017825311942959,0.8837297093242733,0.0807852019630049,0.0324650811627029,0.0016987542468856,0.0015100037750094,0.6298904538341158,0.2347417840375587,0.1253912363067292,0.005281690140845,0.0097809076682316,0.59,0.0171218032076289,0.0637191157347204,0.1527958387516255,0.247941048981361,0.1935413957520589,0.1501950585175552,0.082358040745557,0.0426961421759861,0.0227568270481144,0.0123537061118335,0.0056350238404854,0.0060684872128305,0.0030342436064152,28600.0,31880.0,0.2,4
G8V,0.0071159944120164,0.3812010443864231,0.4214876033057851,0.0502260170768458,0.0567553992968357,0.0668006027122049,0.0567553992968357,0.0502260170768458,0.0522350577599196,0.0547463586137619,0.0542440984429934,0.0723254645906579,0.0632847815168257,0.065796082370668,0.0924158714213962,0.0924158714213962,0.0683073832245103,0.0542440984429934,0.029633350075339,0.0125565042692114,0.0045203415369161,0.0010045203415369,0.0,0.0,0.7118847539015606,0.0780312124849939,0.0048019207683073,0.0168067226890756,0.1656662665066026,0.0,0.0012004801920768,0.0204081632653061,0.9042008196721312,0.0665983606557377,0.0245901639344262,0.0,0.0040983606557377,0.6807712908409213,0.192822710230316,0.1156936261381896,0.0021424745581146,0.0107123727905731,0.722,0.017650639074863,0.0632988435788192,0.1071211199026171,0.1600730371272063,0.1618989653073645,0.1594643944004869,0.1162507608034084,0.0779062690200852,0.0535605599513085,0.0328667072428484,0.0231284236153377,0.0164333536214242,0.0109555690809494,38000.0,41320.0,0.2,0
G8W,0.00550484548622,0.4673629242819845,0.487603305785124,0.0485921889191644,0.0540417801998183,0.0585831062670299,0.0463215258855585,0.0408719346049046,0.0467756584922797,0.0535876475930971,0.0626702997275204,0.0622161671207992,0.0544959128065395,0.0572207084468664,0.0785649409627611,0.089464123524069,0.0776566757493188,0.0694822888283378,0.0435967302452316,0.0277020890099909,0.0158946412352406,0.0090826521344232,0.0013623978201634,0.0004541326067211,0.6572622779519331,0.038662486938349,0.0167189132706374,0.0073145245559038,0.2769070010449321,0.0,0.0041797283176593,0.0,0.903693314633006,0.0640486208508648,0.0294530154277699,0.0014025245441795,0.0018700327255726,0.6537518391368318,0.1956841589014222,0.1353604708190289,0.0058852378616969,0.0156939676311917,0.674,0.0197963800904977,0.0605203619909502,0.1187782805429864,0.1713800904977375,0.1645927601809954,0.1566742081447963,0.1063348416289592,0.0684389140271493,0.0503393665158371,0.0299773755656108,0.0197963800904977,0.0169683257918552,0.0152714932126696,36800.0,40920.0,0.3,1
G8Y,0.040921037235605,0.4908616187989556,0.5041322314049587,0.0441507733893978,0.0498573359363267,0.0500075086349301,0.0495569905391199,0.0606697702357711,0.0570656254692896,0.0485057816488962,0.0527106172097912,0.0560144165790659,0.0491064724433098,0.0533113080042048,0.0692296140561646,0.0809430845472293,0.0803423937528157,0.0732842769184562,0.0567652800720828,0.0363417930620213,0.0214746959002853,0.0090103619162036,0.0016518996846373,0.0,0.4770496992719215,0.0709085153529597,0.0534979423868312,0.0126622348844571,0.3516935739157961,0.0335549224438113,0.0006331117442228,0.0,0.8914585260561209,0.0744680851063829,0.0283687943262411,0.0009250693802035,0.0049337033610854,0.6170520231213873,0.2178869621066153,0.1342324983943481,0.0027296082209377,0.0308285163776493,0.61,0.0201077199281867,0.0712746858168761,0.1278276481149012,0.1904847396768402,0.1637342908438061,0.1481149012567325,0.0956912028725314,0.0644524236983842,0.0429084380610412,0.0274685816876122,0.0159784560143626,0.0179533213644524,0.0143626570915619,34000.0,38760.0,0.3,1
G8Z,0.0481225121435944,0.5195822454308094,0.4545454545454546,0.0340014316392269,0.0297065139584824,0.0354330708661417,0.0518969219756621,0.1070150322118826,0.0848246241947029,0.0579813886900501,0.0501073729420186,0.0465282748747315,0.0393700787401574,0.0429491768074445,0.0554760200429491,0.064065855404438,0.0622763063707945,0.060486757337151,0.0547602004294917,0.0458124552612741,0.0393700787401574,0.0293486041517537,0.0075161059413027,0.0017895490336435,0.1726361031518624,0.0107449856733524,0.0042979942693409,0.2034383954154728,0.5752148997134671,0.0315186246418338,0.0021489971346704,0.0,0.7988434531185461,0.130937629078893,0.053696819496076,0.0012391573729863,0.0148698884758364,0.4825383304940375,0.2517035775127768,0.184412265758092,0.0106473594548551,0.0813458262350936,0.62,0.0296939241662859,0.0749200548195523,0.1576062128825948,0.2521699406121516,0.1836455002284148,0.1407035175879397,0.0685244403837368,0.0370031978072179,0.0237551393330287,0.0123343992690726,0.0063956144358154,0.0059387848332571,0.0068524440383736,26600.0,30440.0,0.3,4
G9A,0.0154159127925884,0.5326370757180159,0.512396694214876,0.0375,0.0340686274509803,0.0345588235294117,0.0357843137254901,0.067156862745098,0.0799019607843137,0.0642156862745098,0.059313725490196,0.0541666666666666,0.0453431372549019,0.0509803921568627,0.0674019607843137,0.0794117647058823,0.0752450980392156,0.0666666666666666,0.0539215686274509,0.0406862745098039,0.0308823529411764,0.0166666666666666,0.0044117647058823,0.000735294117647,0.1359687228496959,0.0651607298001737,0.0225890529973935,0.0668983492615117,0.6867940920938315,0.0121633362293657,0.0095569070373588,0.0,0.8169607584935475,0.1277324203318409,0.0476692125362128,0.0015801948907031,0.0060574137476955,0.4888949079089924,0.3104008667388949,0.173076923076923,0.0062296858071505,0.0273564463705308,0.59,0.0205942924389526,0.0609002647837599,0.1685789938217122,0.2818476022359517,0.1874080611944689,0.1282730214769049,0.0711974110032362,0.0353045013239188,0.0200058840835539,0.0100029420417769,0.0052956751985878,0.0055898793762871,0.0055898793762871,25200.0,30040.0,0.3,4
