"geo_name","people per km2","Average age of the population","Median age of the population","0 to 4 years","5 to 9 years","10 to 14 years","15 to 19 years","20 to 24 years","25 to 29 years","30 to 34 years","35 to 39 years","40 to 44 years","45 to 49 years","50 to 54 years","55 to 59 years","60 to 64 years","65 to 69 years","70 to 74 years","75 to 79 years","80 to 84 years","85 to 89 years","90 to 94 years","95 to 99 years","100 years and over","Single-detached house","Semi-detached house","Row house","Apartment or flat in a duplex","Apartment in a building that has fewer than five storeys","Apartment in a building that has five or more storeys","Other single-attached house","Movable dwelling","Mobility status 1 year ago: Non-movers","Mobility status 1 year ago: Non-migrants","Mobility status 1 year ago: Intraprovincial migrants","Mobility status 1 year ago: Interprovincial migrants","Mobility status 1 year ago: External migrants","Mobility status 5 years ago: Non-movers","Mobility status 5 years ago: Non-migrants","Mobility status 5 years ago: Intraprovincial migrants","Mobility status 5 years ago: Interprovincial migrants","Mobility status 5 years ago: External migrants","Employment income","Without after-tax income","Under $10,000 (including loss)","$10,000 to $19,999","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$50,000 to $59,999","$60,000 to $69,999","$70,000 to $79,999","$80,000 to $89,999","$90,000 to $99,999","$100,000 to $124,999","$125,000 and over","Median after-tax income in 2019 among recipients ($)","Average after-tax income in 2019 among recipients ($)","Gini index on adjusted household after-tax income"
"G5L",0.01316566792637801,0.5326370757180159,0.5371900826446282,0.03445275796067514,0.03949886897511745,0.043500957021054464,0.04315294936488603,0.0643814163911606,0.06455542021924482,0.054985209674612845,0.05254915608143379,0.05689925178353924,0.04802505655124413,0.04698103358273882,0.06751348529667653,0.08317382982425614,0.08665390638594049,0.07760570732556116,0.05794327475204455,0.03654080389768575,0.024882547416043153,0.012528275622063685,0.0036540803897685747,0.00017400382808421786,0.3876518218623482,0.07422402159244265,0.030364372469635626,0.06545209176788123,0.4041835357624831,0.03272604588394062,0.0043859649122807015,0.0006747638326585695,0.8521036193275767,0.10380304978871946,0.040602608855410616,0.0012860554841080288,0.0023883887562006247,0.5855924170616114,0.21573459715639812,0.17497630331753555,0.004170616113744076,0.023696682464454975,0.605,0.014380992080033347,0.06169237182159233,0.13984993747394747,0.2275948311796582,0.18987077949145478,0.14756148395164653,0.08962067528136723,0.05210504376823676,0.03313880783659858,0.01563151313047103,0.009587328053355566,0.009795748228428512,0.008962067528136724,30600,35480,0.3
"G5M",0.013364523135988248,0.3968668407310705,0.41322314049586784,0.05379388448471121,0.06455266138165346,0.06681766704416761,0.051528878822197054,0.041336353340883356,0.045866364665911666,0.05492638731596829,0.06908267270668177,0.06795016987542468,0.06568516421291053,0.059456398640996604,0.06851642129105323,0.08097395243488109,0.07927519818799547,0.06455266138165346,0.037938844847112116,0.017553793884484713,0.007927519818799546,0.0016987542468856172,0.0005662514156285391,0,0.5348226018396847,0.19316688567674112,0.02759526938239159,0.01576872536136662,0.20367936925098554,0,0.00788436268068331,0.018396846254927726,0.9178716020821284,0.059572006940427996,0.020242914979757085,0,0,0.6606170598911071,0.18148820326678766,0.15486993345432548,0.007259528130671506,0.0030248033877797943,0.7040000000000001,0.01609517144856543,0.06018194541637509,0.11266620013995801,0.13855843247025892,0.16794961511546536,0.15815255423372987,0.11406578026592022,0.086074177746676,0.06438068579426172,0.03568929321203639,0.01819454163750875,0.01749475157452764,0.01119664100769769,39600,42480,0.2
"G5N",0.0013587626631181935,0.3968668407310705,0.4297520661157024,0.05253731343283582,0.06447761194029851,0.057313432835820896,0.050746268656716415,0.04298507462686567,0.04835820895522388,0.05970149253731343,0.06567164179104477,0.06328358208955225,0.0608955223880597,0.06208955223880597,0.08417910447761194,0.09731343283582089,0.0817910447761194,0.057313432835820896,0.029850746268656716,0.01253731343283582,0.006567164179104477,0.001791044776119403,0,0,0.7659574468085106,0.10921985815602837,0.0070921985815602835,0.01276595744680851,0.09361702127659574,0,0.0014184397163120568,0.009929078014184398,0.924187725631769,0.05595667870036101,0.017448856799037304,0,0.0012033694344163659,0.7386649874055415,0.14924433249370278,0.10768261964735516,0.006297229219143577,0.004408060453400504,0.696,0.01448225923244026,0.05792903692976104,0.10861694424330195,0.14627081824764662,0.166545981173063,0.16727009413468502,0.12020275162925416,0.07892831281679942,0.056480811006517015,0.027516292541636494,0.018102824040550327,0.020999275887038378,0.017378711078928313,39600,43560,0.2
"G5R",0.006855562742822776,0.5091383812010446,0.512396694214876,0.038528461347253296,0.04673129505344271,0.051702709420830224,0.05269699229430773,0.04946557295550584,0.051205567984091475,0.051951280139199606,0.05567984091474024,0.059905543127019636,0.05741983594332588,0.0509569972657221,0.07009694258016405,0.08103405418841661,0.08327119065374099,0.07084265473527218,0.053691275167785234,0.033805617698235146,0.02609992542878449,0.012428535918468804,0.002734277902063137,0.0004971414367387521,0.4277426160337553,0.07172995780590717,0.01740506329113924,0.05907172995780591,0.40664556962025317,0.005274261603375527,0.008438818565400843,0.004746835443037975,0.8622162883845127,0.08197596795727637,0.04699599465954606,0.0026702269692923898,0.006141522029372497,0.6019900497512438,0.1705362078496407,0.20674405749032615,0.0046987285793255945,0.021006080707573246,0.642,0.01271712158808933,0.059863523573200995,0.13399503722084366,0.19944168734491316,0.18641439205955335,0.16129032258064516,0.09925558312655088,0.05955334987593052,0.03535980148883375,0.01892059553349876,0.011166253101736972,0.01054590570719603,0.010856079404466501,33200,38240,0.3
"G5T",0.00014788494612222972,0.5874673629242821,0.6528925619834712,0.02772963604852686,0.036395147313691506,0.05199306759098787,0.04852686308492201,0.036395147313691506,0.0415944540727903,0.03986135181975736,0.045060658578856154,0.05199306759098787,0.053726169844020795,0.05719237435008666,0.09012131715771231,0.1022530329289428,0.10051993067590988,0.07625649913344887,0.05719237435008666,0.043327556325823226,0.022530329289428077,0.012131715771230503,0.0017331022530329288,0,0.628158844765343,0.032490974729241874,0.07942238267148015,0.05776173285198556,0.18411552346570398,0,0.010830324909747292,0.010830324909747292,0.9289617486338798,0.03460837887067395,0.03460837887067395,0,0,0.7490636704119851,0.10112359550561797,0.14794007490636704,0.011235955056179775,0.0056179775280898875,0.623,0.018633540372670808,0.062111801242236024,0.15942028985507245,0.22981366459627328,0.18219461697722567,0.16770186335403728,0.08902691511387163,0.045548654244306416,0.018633540372670808,0.012422360248447204,0.002070393374741201,0.008281573498964804,0.002070393374741201,30000,32000,0.2
"G5V",0.0025228012684025106,0.5639686684073106,0.6115702479338844,0.03636363636363636,0.041363636363636366,0.042727272727272725,0.04818181818181818,0.045454545454545456,0.04727272727272727,0.04454545454545455,0.04818181818181818,0.05272727272727273,0.053636363636363635,0.06181818181818182,0.08590909090909091,0.08818181818181818,0.08636363636363636,0.07909090909090909,0.06409090909090909,0.03681818181818182,0.022727272727272728,0.010454545454545454,0.003181818181818182,0,0.5196706312900274,0.05215004574565416,0.01738334858188472,0.08508691674290943,0.30649588289112534,0.0009149130832570906,0.0027447392497712718,0.01555352241537054,0.8977006100422337,0.048803378695448145,0.04692632566870014,0.0014077897700610043,0.005161895823557016,0.6536042573778423,0.15820029027576196,0.1702951136913401,0.001451378809869376,0.017900338655055636,0.62,0.010117145899893504,0.061235356762513314,0.1538871139510117,0.22470713525026625,0.19222577209797656,0.16293929712460065,0.08572949946751864,0.05005324813631523,0.023429179978700747,0.0154419595314164,0.007454739084132056,0.005857294994675187,0.006389776357827476,31000,35400,0.3
"G5X",0.0010716364869900778,0.4490861618798956,0.44628099173553726,0.043689320388349516,0.05906148867313916,0.06634304207119741,0.05501618122977346,0.040453074433656956,0.045307443365695796,0.050970873786407765,0.063915857605178,0.07200647249190939,0.05663430420711974,0.059870550161812294,0.06877022653721683,0.07686084142394822,0.06796116504854369,0.06957928802588997,0.045307443365695796,0.02912621359223301,0.016181229773462782,0.00889967637540453,0.003236245954692557,0,0.6880733944954128,0.06972477064220184,0.027522935779816515,0.045871559633027525,0.1577981651376147,0.001834862385321101,0.005504587155963303,0,0.9132996632996633,0.054713804713804715,0.026094276094276093,0.005050505050505051,0,0.7176573426573427,0.125,0.14423076923076922,0.007867132867132868,0.013111888111888112,0.6679999999999999,0.013224821973550356,0.05391658189216684,0.1342828077314344,0.19226856561546288,0.1953204476093591,0.1871820956256358,0.10376398779247202,0.05595116988809766,0.026449643947100712,0.015259409969481181,0.009155645981688708,0.006103763987792472,0.007121057985757884,33600,35800,0.2
"G5Y",0.007448308163141546,0.4908616187989556,0.512396694214876,0.03941953649555989,0.05111544292830843,0.052848169807234134,0.04786658003032272,0.04851635260991986,0.04894953432965129,0.05154862464803985,0.05804635044401126,0.0634611219406541,0.053497942386831275,0.05847953216374269,0.08013861815031406,0.08490361706735976,0.08208793588910548,0.06995884773662552,0.05328135152696556,0.02880658436213992,0.015594541910331383,0.009313406974225688,0.0017327268789257093,0.00021659085986571366,0.5226666666666666,0.08622222222222223,0.016444444444444446,0.05377777777777778,0.30177777777777776,0.008,0.008888888888888889,0.003111111111111111,0.8959908361970218,0.06666666666666667,0.031844215349369986,0.0006872852233676976,0.004810996563573883,0.6537914691943127,0.16919431279620853,0.15402843601895735,0.006161137440758294,0.023222748815165877,0.639,0.011064278187565859,0.05374077976817703,0.15015806111696522,0.21496311907270813,0.18466807165437302,0.1678082191780822,0.10063224446786091,0.05268703898840885,0.027660695468914646,0.015015806111696523,0.00684931506849315,0.007112750263435195,0.007112750263435195,31600,34960,0.3
"G5Z",0.0021937081277851813,0.35509138381201044,0.371900826446281,0.05,0.07368421052631578,0.07697368421052632,0.06184210526315789,0.04868421052631579,0.04868421052631579,0.05263157894736842,0.06381578947368421,0.08223684210526316,0.06381578947368421,0.05921052631578947,0.06710526315789474,0.06776315789473684,0.053289473684210525,0.04671052631578947,0.034868421052631576,0.019078947368421053,0.015131578947368421,0.010526315789473684,0.002631578947368421,0,0.6112804878048781,0.1951219512195122,0.001524390243902439,0.012195121951219513,0.10823170731707317,0.06859756097560976,0.004573170731707317,0,0.905587668593449,0.057803468208092484,0.03468208092485549,0.0019267822736030828,0,0.6732203389830509,0.14847457627118643,0.17084745762711864,0.0013559322033898306,0.007457627118644068,0.72,0.013190436933223413,0.055234954657873044,0.11624072547403133,0.17889530090684255,0.16817807089859851,0.16488046166529266,0.11294311624072548,0.07914262159934048,0.043693322341302555,0.02225886232481451,0.013190436933223413,0.016488046166529265,0.014014839241549877,36800,40320,0.2
"G6A",0.006186964953504758,0.2610966057441255,0.3223140495867769,0.05108055009823183,0.08644400785854617,0.09037328094302555,0.08055009823182711,0.04518664047151277,0.029469548133595286,0.05108055009823183,0.07858546168958742,0.0962671905697446,0.07662082514734773,0.07072691552062868,0.06483300589390963,0.06483300589390963,0.04518664047151277,0.0412573673870334,0.01768172888015717,0.007858546168958742,0.0019646365422396855,0,0,0,0.678391959798995,0.12562814070351758,0.03015075376884422,0.05025125628140704,0.11055276381909548,0,0.005025125628140704,0,0.9015151515151515,0.054924242424242424,0.041666666666666664,0,0,0.7347740667976425,0.137524557956778,0.11394891944990176,0,0.0137524557956778,0.77,0.012755102040816327,0.0663265306122449,0.11224489795918367,0.14795918367346939,0.14030612244897958,0.15051020408163265,0.1326530612244898,0.09438775510204081,0.058673469387755105,0.030612244897959183,0.017857142857142856,0.017857142857142856,0.015306122448979591,40000,43680,0.2
"G6B",0.0008608732308859728,0.5300261096605745,0.5619834710743802,0.0362879238548483,0.04759071980963712,0.06365258774538965,0.057108863771564544,0.0362879238548483,0.036882807852468766,0.04164187983343248,0.04759071980963712,0.0678167757287329,0.05591909577632362,0.05770374776918501,0.0761451516954194,0.08209399167162404,0.08982748364069007,0.06722189173111243,0.052349791790600834,0.034503271861986914,0.026174895895300417,0.01784651992861392,0.004759071980963712,0.000594883997620464,0.5962962962962963,0.020987654320987655,0.027160493827160494,0.10246913580246914,0.23950617283950618,0,0.003703703703703704,0.009876543209876543,0.8822085889570552,0.0558282208588957,0.05766871165644172,0,0.0036809815950920245,0.6742281033396346,0.1033396345305608,0.2085696282293636,0.002520478890989288,0.015122873345935728,0.619,0.010057471264367816,0.05818965517241379,0.15660919540229884,0.22701149425287356,0.17959770114942528,0.15517241379310345,0.09267241379310345,0.05459770114942529,0.02658045977011494,0.013649425287356323,0.008620689655172414,0.007902298850574713,0.00646551724137931,31200,34760,0.2
